BBL,INSP_DATE,RESULT
2045740034,2010-07-19,Active Rat Signs
2045740034,2011-03-03,Active Rat Signs
2045740034,2011-04-01,Active Rat Signs
2045740034,2011-11-21,Active Rat Signs
2045740034,2012-01-05,Active Rat Signs
2045740034,2012-05-15,Active Rat Signs
2045740034,2012-07-09,Active Rat Signs
2045747501,2010-08-19,Active Rat Signs
2045747501,2010-10-12,Passed Inspection
2045747501,2012-08-30,Active Rat Signs
2045747501,2012-10-23,Active Rat Signs
2045747501,2013-03-04,Active Rat Signs
2045747501,2013-04-02,Active Rat Signs
2045747501,2014-04-28,Active Rat Signs
2045747501,2014-06-13,Passed Inspection
2045760048,2011-07-25,Active Rat Signs
2045760048,2011-08-16,Problem Conditions
2045760048,2011-10-25,Active Rat Signs
2045760048,2011-11-28,Active Rat Signs
2045760048,2013-03-04,Active Rat Signs
2045760048,2013-04-02,Active Rat Signs
2049550031,2010-04-05,Problem Conditions
2049550031,2010-08-17,Active Rat Signs
2049550031,2010-09-17,Active Rat Signs
2049550031,2011-03-24,Active Rat Signs
2049550031,2011-04-21,Active Rat Signs
2049550031,2013-01-30,Active Rat Signs
2049550031,2013-02-25,Active Rat Signs
2049550031,2013-05-07,Active Rat Signs
2049550031,2013-07-16,Problem Conditions
2051350077,2010-03-02,Active Rat Signs
2051350077,2010-04-15,Active Rat Signs
2051350077,2010-05-13,Active Rat Signs
2051350077,2010-05-17,Passed Inspection
2051350077,2010-09-29,Active Rat Signs
2051350077,2011-08-02,Active Rat Signs
2051350077,2011-08-30,Active Rat Signs
2051350077,2012-06-21,Active Rat Signs
2051350077,2012-12-05,Active Rat Signs
2051410394,2010-04-01,Active Rat Signs
2051410394,2010-05-26,Active Rat Signs
2051410394,2010-06-28,Active Rat Signs
2051410394,2010-09-29,Passed Inspection
2051410394,2011-06-30,Active Rat Signs
2051410394,2011-07-29,Active Rat Signs
2051410394,2011-09-20,Active Rat Signs
2051410394,2013-02-27,Problem Conditions
2051410394,2013-03-27,Passed Inspection
2051410394,2014-08-14,Passed Inspection
2057160500,2010-01-22,Problem Conditions
2057160500,2010-05-25,Passed Inspection
2057160500,2013-05-01,Active Rat Signs
2057160500,2013-06-10,Active Rat Signs
2057160500,2014-01-14,Active Rat Signs
2057160500,2014-03-07,Active Rat Signs
2057160500,2014-06-19,Active Rat Signs
2057160500,2014-08-22,Active Rat Signs
2057230075,2012-07-05,Active Rat Signs
2057230075,2012-07-05,Active Rat Signs
2057230075,2012-07-05,Active Rat Signs
2057230075,2012-07-05,Active Rat Signs
2057230075,2012-07-05,Active Rat Signs
2057230075,2012-08-15,Active Rat Signs
2057230075,2014-05-28,Active Rat Signs
2057230075,2014-08-07,Active Rat Signs
2057230084,2013-03-27,Active Rat Signs
2057230084,2013-05-28,Active Rat Signs
2057230084,2013-06-10,Active Rat Signs
2057230084,2013-07-22,Passed Inspection
2057230084,2014-05-28,Active Rat Signs
2057230084,2014-08-07,Active Rat Signs
2057600112,2010-02-23,Passed Inspection
2057600112,2012-10-01,Passed Inspection
2057600112,2012-12-18,Passed Inspection
2057600112,2013-05-09,Active Rat Signs
2057600112,2013-06-13,Active Rat Signs
2057600112,2013-08-20,Active Rat Signs
2057600112,2013-09-19,Active Rat Signs
2057600112,2013-12-05,Passed Inspection
2057600112,2013-12-05,Passed Inspection
2057600112,2014-06-10,Active Rat Signs
2057600112,2014-07-07,
2057600112,2014-08-21,Active Rat Signs
2057690132,2010-12-20,Problem Conditions
2057690132,2011-02-10,Passed Inspection
2057690132,2011-04-08,Active Rat Signs
2057690132,2011-05-25,Active Rat Signs
2057690132,2012-12-28,Active Rat Signs
2057690132,2013-02-06,Active Rat Signs
2057690132,2013-09-13,Active Rat Signs
2057690132,2013-11-25,Active Rat Signs
2057690132,2014-04-07,Active Rat Signs
2057690132,2014-06-26,Active Rat Signs
2057690132,2014-09-04,Passed Inspection
2059070348,2013-04-24,Active Rat Signs
2059070348,2013-05-16,Active Rat Signs
2059070348,2013-05-16,Active Rat Signs
2059070348,2013-06-13,Active Rat Signs
2059070348,2014-09-10,Active Rat Signs
2059530038,2012-04-18,Active Rat Signs
2059530038,2012-08-09,Active Rat Signs
2059530038,2013-10-07,Active Rat Signs
2059530038,2013-12-02,Active Rat Signs
2059530038,2014-09-04,Active Rat Signs
3000190001,2011-11-23,Active Rat Signs
3000190001,2012-01-27,Active Rat Signs
3000190001,2012-04-24,Passed Inspection
3000190001,2012-07-13,Active Rat Signs
3000190001,2012-09-07,Passed Inspection
3000190001,2013-02-01,Active Rat Signs
3000190001,2013-02-28,Active Rat Signs
3000190001,2013-08-30,Passed Inspection
3000300012,2011-11-23,Passed Inspection
3000300012,2012-04-24,Active Rat Signs
3000300012,2012-07-11,Active Rat Signs
3000300012,2012-09-07,Active Rat Signs
3000300012,2012-12-26,Passed Inspection
3000300012,2013-02-01,Passed Inspection
3000300012,2013-08-30,Active Rat Signs
3000300012,2013-10-04,Active Rat Signs
3000300012,2014-09-05,Active Rat Signs
3001280001,2009-12-10,Passed Inspection
3001280001,2011-05-06,Active Rat Signs
3001280001,2011-09-21,Active Rat Signs
3001280001,2011-11-23,Active Rat Signs
3001280001,2011-12-29,Active Rat Signs
3001280001,2013-01-15,Active Rat Signs
3001280001,2013-04-10,Problem Conditions
3001280001,2014-07-15,Active Rat Signs
3001310001,2011-09-21,Active Rat Signs
3001310001,2011-09-21,Problem Conditions
3001310001,2011-10-13,Active Rat Signs
3001310001,2011-10-13,Problem Conditions
3001310001,2012-04-24,Passed Inspection
3001310001,2012-07-09,Active Rat Signs
3001310001,2012-08-27,Active Rat Signs
3001310001,2012-09-07,Active Rat Signs
3001310001,2013-01-04,Problem Conditions
3001310001,2013-02-07,Active Rat Signs
3001310001,2013-08-06,Problem Conditions
3001340001,2010-02-04,Active Rat Signs
3001340001,2010-03-08,Active Rat Signs
3001340001,2010-10-20,Problem Conditions
3001340001,2010-11-17,Active Rat Signs
3001340001,2011-06-28,Active Rat Signs
3001340001,2011-08-11,Active Rat Signs
3001340001,2012-07-09,Problem Conditions
3001340001,2013-02-13,Passed Inspection
3001340038,2009-12-31,Problem Conditions
3001340038,2010-02-04,Active Rat Signs
3001340038,2010-03-08,Active Rat Signs
3001340038,2010-06-28,Active Rat Signs
3001340038,2010-08-04,Active Rat Signs
3001340038,2011-06-28,Active Rat Signs
3001340038,2011-08-11,Active Rat Signs
3001340038,2012-07-09,Active Rat Signs
3001340038,2013-02-13,Passed Inspection
3001390020,2009-12-15,Active Rat Signs
3001390020,2012-08-27,Active Rat Signs
3001390020,2012-11-16,Active Rat Signs
3001390020,2013-02-07,Active Rat Signs
3001390020,2013-12-12,Active Rat Signs
3001460034,2009-11-04,Active Rat Signs
3001460034,2010-02-04,Active Rat Signs
3001460034,2010-11-18,Active Rat Signs
3001460034,2011-07-14,Active Rat Signs
3001460034,2011-10-18,Active Rat Signs
3001460034,2011-11-01,Active Rat Signs
3001460034,2012-07-16,Active Rat Signs
3001460034,2013-01-16,Active Rat Signs
3001460034,2013-02-21,Active Rat Signs
3001460034,2013-03-06,Passed Inspection
3001460034,2013-03-19,Active Rat Signs
3001460034,2013-10-07,Passed Inspection
3001460034,2014-02-28,Passed Inspection
3001460035,2009-11-04,Active Rat Signs
3001460035,2010-02-04,Active Rat Signs
3001460035,2010-06-09,Active Rat Signs
3001460035,2010-07-06,Active Rat Signs
3001460035,2011-06-27,Active Rat Signs
3001460035,2011-07-14,Active Rat Signs
3001460035,2011-10-18,Active Rat Signs
3001460035,2011-11-01,Active Rat Signs
3001460035,2012-07-16,Active Rat Signs
3001460035,2013-02-21,Active Rat Signs
3001460035,2013-03-06,Passed Inspection
3001460035,2013-03-19,Passed Inspection
3001480046,2009-09-21,Active Rat Signs
3001480046,2010-02-04,Active Rat Signs
3001480046,2010-03-08,Active Rat Signs
3001480046,2010-05-14,Active Rat Signs
3001480046,2010-05-25,Active Rat Signs
3001480046,2010-06-04,Passed Inspection
3001480046,2010-08-27,Active Rat Signs
3001480046,2010-10-05,Passed Inspection
3001480046,2013-02-14,Active Rat Signs
3001480046,2013-03-06,Passed Inspection
3001480046,2014-07-15,Active Rat Signs
3001480046,2014-08-01,Active Rat Signs
3001480046,2014-10-27,Active Rat Signs
3001520118,2009-10-06,Active Rat Signs
3001520118,2009-10-16,Active Rat Signs
3001520118,2010-02-04,Active Rat Signs
3001520118,2010-04-01,Active Rat Signs
3001520118,2010-05-14,Active Rat Signs
3001520118,2011-12-28,Active Rat Signs
3001520118,2012-01-27,Active Rat Signs
3001520118,2013-02-19,Passed Inspection
3001530003,2010-03-08,Active Rat Signs
3001530003,2010-03-23,Active Rat Signs
3001530003,2010-07-06,Active Rat Signs
3001530003,2010-08-04,Active Rat Signs
3001530003,2013-02-25,Active Rat Signs
3001530003,2013-03-19,Passed Inspection
3001550010,2012-01-20,Active Rat Signs
3001550010,2012-03-23,Passed Inspection
3001550010,2012-07-16,Active Rat Signs
3001550010,2012-07-30,Active Rat Signs
3001550010,2012-09-13,Active Rat Signs
3001550010,2012-12-20,Passed Inspection
3001550010,2013-02-22,Active Rat Signs
3001550010,2013-03-19,Passed Inspection
3001640036,2012-01-20,Active Rat Signs
3001640036,2012-03-23,Active Rat Signs
3001640036,2012-12-20,Active Rat Signs
3001640036,2013-01-15,Active Rat Signs
3001640036,2013-05-24,Active Rat Signs
3001640036,2013-07-18,Passed Inspection
3001640036,2013-10-22,Active Rat Signs
3001640036,2013-11-06,Active Rat Signs
3001640039,2010-04-23,Active Rat Signs
3001640039,2010-05-20,Active Rat Signs
3001640039,2012-01-20,Active Rat Signs
3001640039,2012-03-23,Active Rat Signs
3001640039,2012-09-13,Active Rat Signs
3001640039,2012-12-20,Passed Inspection
3001640039,2013-02-27,Active Rat Signs
3001640039,2013-03-19,Passed Inspection
3001640039,2013-05-24,Active Rat Signs
3001640039,2013-07-18,Active Rat Signs
3001640039,2013-10-22,Active Rat Signs
3001640039,2013-11-08,Active Rat Signs
3001640040,2010-04-23,Active Rat Signs
3001640040,2010-05-19,Active Rat Signs
3001640040,2012-09-12,Active Rat Signs
3001640040,2012-12-20,Passed Inspection
3001640040,2013-02-27,Active Rat Signs
3001640040,2013-03-19,Active Rat Signs
3001640040,2013-05-24,Active Rat Signs
3001640040,2013-07-18,Active Rat Signs
3001640040,2013-07-18,Passed Inspection
3001640041,2010-07-07,Active Rat Signs
3001640041,2010-08-04,Active Rat Signs
3001640041,2012-01-20,Active Rat Signs
3001640041,2012-01-31,Passed Inspection
3001640041,2012-01-31,Passed Inspection
3001640041,2012-03-23,Active Rat Signs
3001640041,2012-07-16,Passed Inspection
3001640041,2012-08-24,Active Rat Signs
3001640041,2012-08-24,Active Rat Signs
3001640041,2012-09-12,Active Rat Signs
3001640041,2012-12-20,Passed Inspection
3001640041,2013-01-04,Active Rat Signs
3001640041,2013-01-25,Active Rat Signs
3001640041,2013-10-22,Active Rat Signs
3001640041,2013-11-08,Passed Inspection
3001640041,2013-12-12,Passed Inspection
3001640041,2014-09-04,Active Rat Signs
3001640041,2014-11-05,Passed Inspection
3001660040,2012-01-20,Active Rat Signs
3001660040,2012-03-23,Active Rat Signs
3001660040,2012-07-16,Active Rat Signs
3001660040,2012-07-30,Active Rat Signs
3001660040,2013-02-20,Passed Inspection
3001660040,2013-08-08,Passed Inspection
3001660040,2013-08-29,Passed Inspection
3001660040,2013-10-01,Active Rat Signs
3001660040,2013-10-23,Active Rat Signs
3001720024,2009-10-06,Active Rat Signs
3001720024,2010-03-23,Active Rat Signs
3001720024,2010-06-10,Active Rat Signs
3001720024,2010-07-07,Active Rat Signs
3001720024,2012-07-30,Active Rat Signs
3001720024,2012-08-24,Active Rat Signs
3001720024,2013-02-21,Passed Inspection
3001720024,2013-04-02,Active Rat Signs
3001720024,2013-10-07,Active Rat Signs
3001720024,2014-02-19,Active Rat Signs
3001720024,2014-04-04,Passed Inspection
3001720024,2014-09-05,Active Rat Signs
3001720024,2014-10-01,Active Rat Signs
3001720037,2009-10-22,Active Rat Signs
3001720037,2009-12-10,Active Rat Signs
3001720037,2012-07-30,Active Rat Signs
3001720037,2012-08-24,Active Rat Signs
3001720037,2012-12-20,Active Rat Signs
3001720037,2013-01-04,Active Rat Signs
3001720037,2013-04-02,Active Rat Signs
3001720037,2013-05-24,Active Rat Signs
3001720037,2013-08-08,Active Rat Signs
3001720037,2013-10-07,Active Rat Signs
3001720037,2014-02-27,Active Rat Signs
3001720037,2014-02-27,Active Rat Signs
3001720037,2014-04-01,Active Rat Signs
3001720037,2014-04-04,Active Rat Signs
3001720037,2014-06-27,Active Rat Signs
3001720037,2014-07-18,Active Rat Signs
3001720043,2012-07-30,Active Rat Signs
3001720043,2012-08-24,Active Rat Signs
3001720043,2013-02-21,Passed Inspection
3001720043,2013-04-02,Active Rat Signs
3001720043,2013-10-07,Active Rat Signs
3001720043,2014-02-27,Active Rat Signs
3001770035,2011-06-27,Active Rat Signs
3001770035,2011-08-22,Active Rat Signs
3001770035,2012-10-17,Active Rat Signs
3001770035,2012-12-20,Passed Inspection
3001770035,2013-02-28,Active Rat Signs
3001770035,2013-03-18,Passed Inspection
3001770035,2013-07-16,Active Rat Signs
3001770035,2013-08-07,Active Rat Signs
3001770035,2014-03-27,Passed Inspection
3001800017,2013-02-13,Active Rat Signs
3001800017,2013-03-18,Active Rat Signs
3001800017,2013-10-07,Passed Inspection
3001800017,2014-02-19,Active Rat Signs
3001800017,2014-04-01,Active Rat Signs
3001800017,2014-05-16,Active Rat Signs
3001800017,2014-06-16,Active Rat Signs
3001850004,2011-03-24,Active Rat Signs
3001850004,2011-05-20,Active Rat Signs
3001850004,2011-09-21,Active Rat Signs
3001850004,2011-10-12,Active Rat Signs
3001850004,2013-01-04,Active Rat Signs
3001850004,2013-01-25,Passed Inspection
3001850004,2013-04-17,Passed Inspection
3001850004,2013-08-08,Problem Conditions
3001850004,2013-08-29,Passed Inspection
3001850004,2014-06-27,Passed Inspection
3001860042,2010-02-04,Active Rat Signs
3001860042,2010-03-23,Passed Inspection
3001860042,2011-08-25,Active Rat Signs
3001860042,2011-09-14,Active Rat Signs
3001860042,2012-01-31,Active Rat Signs
3001860042,2012-03-20,Active Rat Signs
3001860042,2012-12-18,Active Rat Signs
3001860042,2013-03-01,Active Rat Signs
3001860042,2013-03-18,Passed Inspection
3001860042,2013-10-21,Active Rat Signs
3001860042,2013-11-06,Active Rat Signs
3001860042,2014-01-30,Active Rat Signs
3001860042,2014-05-15,Active Rat Signs
3001860042,2014-06-27,Active Rat Signs
3002350059,2009-11-05,Active Rat Signs
3002350059,2009-12-23,Active Rat Signs
3002350059,2010-07-19,Active Rat Signs
3002350059,2010-08-27,Active Rat Signs
3002350059,2011-09-14,Active Rat Signs
3002350059,2011-10-13,Active Rat Signs
3002350059,2013-02-26,Passed Inspection
3002350060,2009-11-05,Active Rat Signs
3002350060,2009-11-25,Active Rat Signs
3002350060,2010-07-19,Active Rat Signs
3002350060,2010-08-27,Active Rat Signs
3002350060,2011-09-14,Active Rat Signs
3002350060,2011-10-21,Passed Inspection
3002350060,2013-02-26,Passed Inspection
3002370043,2010-06-09,Active Rat Signs
3002370043,2010-07-07,Active Rat Signs
3002370043,2011-08-11,Active Rat Signs
3002370043,2011-09-14,Active Rat Signs
3002370043,2012-07-11,Active Rat Signs
3002370043,2012-08-23,Passed Inspection
3002370043,2013-02-26,Passed Inspection
3002490012,2012-03-26,Active Rat Signs
3002490012,2012-07-11,Active Rat Signs
3002490012,2013-02-20,Active Rat Signs
3002490012,2013-03-05,Active Rat Signs
3002490012,2013-04-02,Active Rat Signs
3002490012,2013-10-04,Passed Inspection
3002490012,2013-10-04,Passed Inspection
3002490012,2014-07-22,Passed Inspection
3002490025,2010-04-28,Active Rat Signs
3002490025,2010-05-20,Active Rat Signs
3002490025,2013-02-20,Active Rat Signs
3002490025,2013-03-05,Active Rat Signs
3002490025,2013-10-23,Active Rat Signs
3002490025,2014-09-05,Active Rat Signs
3002490025,2014-10-03,Passed Inspection
3002490030,2010-04-28,Active Rat Signs
3002490030,2010-05-20,Active Rat Signs
3002490030,2013-02-20,Passed Inspection
3002490030,2014-06-25,Active Rat Signs
3002490030,2014-06-25,Active Rat Signs
3002490030,2014-07-23,Active Rat Signs
3002580017,,
3002580017,2010-04-01,Active Rat Signs
3002580017,2010-04-28,Active Rat Signs
3002580017,2010-07-07,Active Rat Signs
3002580017,2010-08-04,Passed Inspection
3002580017,2010-11-18,Active Rat Signs
3002580017,2011-02-11,Active Rat Signs
3002580017,2013-02-22,Active Rat Signs
3002580017,2013-05-23,Active Rat Signs
3002580017,2013-08-06,Active Rat Signs
3002580017,2013-08-29,Active Rat Signs
3002580017,2014-02-20,Active Rat Signs
3002580017,2014-02-20,Active Rat Signs
3002580017,2014-04-03,Active Rat Signs
3002580017,2014-05-19,Active Rat Signs
3002580017,2014-06-26,Active Rat Signs
3002580017,2014-09-05,Active Rat Signs
3002580017,2014-09-10,Active Rat Signs
3002580017,2014-09-10,Active Rat Signs
3002680023,2010-12-20,Active Rat Signs
3002680023,2011-02-09,Active Rat Signs
3002680023,2011-05-19,Active Rat Signs
3002680023,2011-06-08,Active Rat Signs
3002680023,2013-02-20,Active Rat Signs
3002680023,2013-03-05,Passed Inspection
3002680044,2011-04-01,Active Rat Signs
3002680044,2011-05-19,Active Rat Signs
3002680044,2011-06-28,Active Rat Signs
3002680044,2011-08-11,Active Rat Signs
3002680044,2011-09-21,Active Rat Signs
3002680044,2011-10-12,Passed Inspection
3002680044,2012-01-27,Active Rat Signs
3002680044,2012-03-26,Active Rat Signs
3002680044,2012-07-11,Active Rat Signs
3002680044,2012-07-30,Passed Inspection
3002680044,2012-11-14,Active Rat Signs
3002680044,2012-12-20,Active Rat Signs
3002680044,2013-02-21,Passed Inspection
3002760020,2011-06-08,Active Rat Signs
3002760020,2011-06-24,Passed Inspection
3002760020,2011-08-22,Active Rat Signs
3002760020,2011-09-14,Active Rat Signs
3002760020,2013-02-20,Active Rat Signs
3002760020,2013-03-05,Active Rat Signs
3003810014,2010-04-27,Active Rat Signs
3003810014,2010-06-02,Active Rat Signs
3003810014,2010-09-30,Active Rat Signs
3003810014,2010-10-15,Active Rat Signs
3003810014,2013-01-29,Active Rat Signs
3003810014,2013-02-25,Active Rat Signs
3003810014,2013-08-21,Active Rat Signs
3003810014,2013-09-27,Passed Inspection
3003810014,2013-09-27,Passed Inspection
3003890039,2011-03-04,Active Rat Signs
3003890039,2011-05-17,Active Rat Signs
3003890039,2011-07-22,Active Rat Signs
3003890039,2011-08-25,Active Rat Signs
3003890039,2012-08-27,Active Rat Signs
3003890039,2012-09-12,Active Rat Signs
3003890039,2013-10-08,Active Rat Signs
3003910038,2010-06-09,Active Rat Signs
3003910038,2010-07-07,Active Rat Signs
3003910038,2010-08-18,Active Rat Signs
3003910038,2010-08-26,Active Rat Signs
3003910038,2011-03-24,Active Rat Signs
3003910038,2011-05-19,Passed Inspection
3003910038,2011-07-22,Active Rat Signs
3003910038,2011-08-11,Passed Inspection
3004080029,2010-02-24,Active Rat Signs
3004080029,2010-03-24,Passed Inspection
3004080029,2010-04-13,Active Rat Signs
3004080029,2010-06-02,Active Rat Signs
3004080029,2010-08-05,Active Rat Signs
3004080029,2010-09-09,Passed Inspection
